date,latitude,longitude,time,uv_index,cloud_cover,temp_f,humidity,wind_direction_degrees,wind_speed_kmph,pressure_mb,dewpoint_f,head_index_f,percipitation_mm,visualbility_km,moon_phase,dayofyear,species,angler,angler_id,harvest_id
20170930,37.97135157,-87.50431046,2017-09-30 22:40:00 UTC,0,5,70,63,69,11,1025,44,58,0.0,10,0.7601686129396524,273,Pomoxis annularis,isaacsfishingcorner,379756,8191962
20170930,32.01079559,-85.74055481,2017-09-30 22:27:32 UTC,0,12,83,74,70,9,1017,67,80,0.0,9,0.7594393910365322,273,Lepomis gulosus,quiggifur,505122,8198603
20170930,32.01080322,-85.74055481,2017-09-30 22:21:19 UTC,0,12,83,74,70,9,1017,67,80,0.0,9,0.759075531077452,273,Lepomis macrochirus,quiggifur,505122,8198605
20170930,32.25151062,-85.70961761,2017-09-30 20:47:23 UTC,0,12,83,74,70,9,1017,67,80,0.0,9,0.7535597109305419,273,Micropterus salmoides,quiggifur,505122,8198618
20170930,32.25151443,-85.70960999
20170930,32.41458511,-85.62871552,2017-09-30 20:11:57 UTC,0,10,82,71,73,10,1017,66,80,0.0,10,0.7514704338626618,273,Lepomis macrochirus,quiggifur,505122,8198626
20170930,32.41447449,-85.62875366,2017-09-30 19:54:03 UTC,0,10,82,71,73,10,1017,66,80,0.0,10,0.7504132197611126,273,Lepomis macrochirus,quiggifur,505122,8198627
20170930,32.41458511,-85.62865448,2017-09-30 19:43:27 UTC,0,10,82,71,73,10,1017,66,80,0.0,10,0.7497866050638737,273,Lepomis cyanellus,quiggifur,505122,8198635
20170930,32.41581345,-85.59941101,2017-09-30 19:24:48 UTC,0,10,82,71,73,10,1017,66,80,0.0,10,0.7486831209042806,273,Micropterus henshalli,quiggifur,505122,8198640
20170930,32.4156189,-85.59934235,2017-09-30 19:18:33 UTC,0,10,82,71,73,10,1017,66,80,0.0,10,0.7483130372253841,273,Lepomis macrochirus,quiggifur,505122,8198642
20170930,33.51111984,-86.65183258,2017-09-30 14:53:09 UTC,0,47,76,63,58,10,1019,57,72,0.0,10,0.7324706101216485,273,Micropterus henshalli,quiggifur,505122,8198650
20170930,33.51111603,-86.65205383,2017-09-30 14:47:25 UTC,0,47,76,63,58,10,1019,57,72,0.0,10,0.7321257129108818,273,Lepomis megalotis,quiggifur,505122,8198651
20170930,33.51111221,-86.65209961,2017-09-30 14:46:17 UTC,0,47,76,63,58,10,1019,57,72,0.0,10,0.7320575226588437,273,Micropterus cahabae,quiggifur,505122,8198655
20170930,33.51138306,-86.6525116,2017-09-30 14:35:04 UTC,0,47,76,63,58,10,1019,57,72,0.0,10,0.7313824103526978,273,Lepomis megalotis,quiggifur,505122,8198677
20170930,33.51155472,-86.65241241,2017-09-30 14:25:41 UTC,0,47,76,63,58,10,1019,57,72,0.0,10,0.7308173241475712,273,Lepomis megalotis,quiggifur,505122,8198685
20170930,32.6692205,-97.13891213,2017-10-01 04:25:00 UTC,0,27,87,64,64,10,1019,58,74,0.0,10,0.7801021564911225,274,Lepomis cyanellus,mnbrewer,323995,8198713
20170930,31.70627061,-94.35838489,2017-09-30 22:59:15 UTC,0,3,82,54,44,10,1018,55,75,0.0,10,0.7612934356737664,273,Micropterus salmoides,darty,615421,8203233
20170922,31.70491065,-94.360812,2017-09-22 16:45:14 UTC,0,42,86,82,117,4,1014,71,82,0.0,7,0.06741294884942028,265,Micropterus punctulatus,darty,615421,8203293
20171001,37.52584705,-77.47571619,2017-10-01 17:39:32 UTC,0,8,68,63,53,6,1027,47,60,0.0,10,0.8239807463056843,274,Lepomis auritus,ruggedbynature,315502,8205489
20171001,31.01651573,-85.22322083,2017-10-01 14:44:29 UTC,0,64,69,76,71,19,1018,57,66,4.6,10,0.8145786429502268,274,Lepomis auritus,quiggifur,505122,8207542
20171001,31.01654434,-85.2232666,2017-10-01 14:46:12 UTC,0,64,69,76,71,19,1018,57,66,4.6,10,0.8146716144151993,274,Lepomis macrochirus,quiggifur,505122,8207810
20171001,31.01688576,-85.22312927,2017-10-01 14:51:30 UTC,0,64,69,76,71,19,1018,57,66,4.6,10,0.8149585579561092,274,Lepomis macrochirus,quiggifur,505122,8207815
20171001,31.01671982,-85.22301483,2017-10-01 14:56:10 UTC,0,64,69,76,71,19,1018,57,66,4.6,10,0.8152110942593416,274,Lepomis macrochirus,quiggifur,505122,8207840
20171001,31.01674271,-85.22303009,2017-10-01 15:04:10 UTC,0,64,69,76,71,19,1018,57,66,4.6,10,0.8156437552923059,274,Lepomis macrochirus,quiggifur,505122,8207853
20171001,31.00250626,-85.58406067,2017-10-01 17:58:48 UTC,0,63,70,77,72,19,1017,58,66,5.4,10,0.8250057597634504,274,Lepomis macrochirus,quiggifur,505122,8207877
20171001,31.00258064,-85.5840683,2017-10-01 18:02:54 UTC,0,63,70,77,72,19,1017,58,66,5.4,10,0.8252236300144575,274,Lepomis macrochirus,quiggifur,505122,8207892
20171001,31.00277519,-85.58430481,2017-10-01 18:31:09 UTC,0,63,70,77,72,19,1017,58,66,5.4,10,0.8267223620175084,274,Micropterus salmoides,quiggifur,505122,8207913
20171001,31.0026989,-85.58435822,2017-10-01 18:34:10 UTC,0,63,70,77,72,19,1017,58,66,5.4,10,0.8268821502722421,274,Lepomis macrochirus,quiggifur,505122,8207922
20171001,31.00269318,-85.58422089,2017-10-01 18:37:03 UTC,0,63,70,77,72,19,1017,58,66,5.4,10,0.8270348302825437,274,Lepomis microlophus,quiggifur,505122,8207932
20171001,31.00269127,-85.58423615,2017-10-01 18:42:43 UTC,0,63,70,77,72,19,1017,58,66,5.4,10,0.8273347643854732,274,Micropterus salmoides,quiggifur,505122,8207938
20171001,30.97611427,-85.63796997,2017-10-01 18:46:11 UTC,0,59,72,75,73,19,1018,57,67,3.6,10,0.8275181680358896,274,Lepomis macrochirus,quiggifur,505122,8207945
20171001,30.246163,-95.45331611,2017-10-01 21:42:42 UTC,0,4,89,59,94,4,1014,64,84,0.0,10,0.8367697099646009,274,Micropterus punctulatus,donquixote,77664,8211649
20171001,30.24718198,-95.45327918,2017-10-01 20:47:16 UTC,0,4,89,59,94,4,1014,64,84,0.0,10,0.8338829333243508,274,Micropterus salmoides,donquixote,77664,8211684
20171001,37.942882,-87.639391,2017-10-02 00:08:00 UTC,0,33,72,73,146,9,1022,49,59,0.0,10,0.8442535776982469,275,Lepomis macrochirus,isaacsfishingcorner,379756,8215533
20171001,37.9453734,-87.63857916,2017-10-01 23:52:00 UTC,0,33,72,73,146,9,1022,49,59,0.0,10,0.8434354402668682,274,Lepomis microlophus,isaacsfishingcorner,379756,8215534
20170903,39.557675,-84.12764717,2017-09-04 00:02:44 UTC,0,43,79,81,269,11,1016,59,67,0.1,8,0.945063905624151,247,Micropterus salmoides,p_young,649264,8215897
20170903,39.55758333,-84.1276945,2017-09-04 00:19:53 UTC,0,43,79,81,269,11,1016,59,67,0.1,8,0.9456107513396738,247,Lepomis macrochirus,p_young,649264,8215912
20170802,39.32016667,-84.27248333,2017-08-03 00:04:35 UTC,0,27,84,77,212,9,1017,67,78,9.4,9,0.8012739219329656,215,Lepomis cyanellus,p_young,649264,8216010
20170725,39.25632691,-84.75856994,2017-07-25 23:31:21 UTC,0,0,83,72,72,10,1020,62,73,0.0,10,0.08789743554671925,206,Micropterus dolomieu,p_young,649264,8216144
20170627,39.31884667,-84.27893,2017-06-28 01:00:38 UTC,0,13,70,63,317,5,1020,50,65,0.0,9,0.20543292745241032,179,Pomoxis nigromaculatus,p_young,649264,8216231
20170617,39.48476167,-84.06019717,2017-06-18 01:11:45 UTC,0,1,88,65,202,11,1009,66,81,0.1,11,0.4407595937248007,169,Micropterus salmoides,p_young,649264,8216287
20170521,39.484475,-84.05992783,2017-05-22 00:26:58 UTC,0,81,74,81,227,15,1016,64,72,19.9,7,0.19896300247913723,142,Micropterus salmoides,p_young,649264,8216450
20171002,39.1368807,-92.3333238,2017-10-02 16:30:11 UTC,0,28,83,66,178,18,1016,58,73,0.0,11,0.8913949692917937,275,Micropterus salmoides,sarah385,593963,8222356
20170923,35.16812833,-85.12213883,2017-09-23 21:05:54 UTC,0,65,84,83,66,4,1016,67,77,0.0,10,0.13843107010072175,266,Lepomis macrochirus,rbrock02,588728,8228779
20171003,30.14026149,-97.61221807,2017-10-03 18:33:35 UTC,0,91,84,89,102,6,1017,73,82,10.7,17,0.9515260357993365,276,Micropterus treculii,aaronramon,62176,8238904
20170531,44.15575396,-74.79941726,2017-05-31 14:59:00 UTC,0,36,65,73,237,12,1013,49,59,1.4,8,0.40680152957341825,151,Lepomis gibbosus,aj_ryan22,626150,8240337
20171003,40.35998561,-82.16043949,2017-10-03 18:25:00 UTC,0,23,76,73,184,9,1030,51,61,0.0,19,0.9512538608862333,276,Pomoxis nigromaculatus,ccarrollc1,571552,8251396
20171003,40.36021452,-82.16026783,2017-10-03 18:27:00 UTC,0,23,76,73,184,9,1030,51,61,0.0,19,0.9513173421806382,276,Micropterus punctulatus,ccarrollc1,571552,8251402
20171004,30.66049576,-97.70204926,2017-10-04 15:21:28 UTC,0,45,85,79,99,9,1021,69,81,0.0,9,0.9832988922700514,277,Micropterus punctulatus,aaronramon,62176,8255791
20171004,30.6599884,-97.70186615,2017-10-04 15:35:57 UTC,0,45,85,79,99,9,1021,69,81,0.0,9,0.9835719351948727,277,Micropterus salmoides,aaronramon,62176,8255798
20171004,33.82181331,-80.81799086,2017-10-04 17:17:08 UTC,0,1,77,70,69,11,1028,58,70,0.0,10,0.9854150875016765,277,Micropterus salmoides,nv_multispeciesfishing,535133,8256615
20171004,33.81539054,-80.82804479,2017-10-04 15:24:45 UTC,0,1,77,70,69,11,1028,58,70,0.0,10,0.9833609918994293,277,Centrarchus macropterus,nv_multispeciesfishing,535133,8260025
20170826,39.59088446,-84.23761759,2017-08-26 13:17:03 UTC,0,0,77,71,59,11,1024,54,67,0.0,10,0.2439450835937954,238,Micropterus salmoides,o-h-i-o,657817,8264992
20170921,32.315125,-95.25273,2017-09-22 02:24:05 UTC,0,50,89,77,166,13,1014,72,86,0.0,8,0.04005483585418124,265,Micropterus salmoides,ehernandez15,627712,8265265
20170927,33.94949748,-81.02922086,2017-09-27 14:22:45 UTC,0,2,89,67,328,7,1011,67,83,0.0,10,0.4533708514652881,270,Micropterus salmoides,nv_multispeciesfishing,535133,8267540
20170916,34.03207507,-81.07023988,2017-09-16 16:50:58 UTC,0,47,85,75,33,6,1018,66,77,0.0,10,0.14606855179372275,259,Micropterus salmoides,nv_multispeciesfishing,535133,8267542
20171002,34.06529349,-81.22282673,2017-10-02 14:48:47 UTC,0,19,76,65,81,13,1026,54,68,0.0,11,0.8868275058370674,275,Lepomis gulosus,nv_multispeciesfishing,535133,8267552
20170502,35.231007,-80.5132091,2017-05-02 13:23:00 UTC,0,0,77,55,260,10,1014,48,68,0.0,10,0.4406118676000113,122,Micropterus salmoides,abeck365,31231,8268342
20170706,35.36411842,-80.61919928,2017-07-06 14:27:00 UTC,0,7,98,69,242,12,1017,71,92,0.7,8,0.9395301478450013,187,Lepomis macrochirus,abeck365,31231,8268736
20170328,35.46302065,-80.49238443,2017-03-28 19:36:00 UTC,0,78,77,76,259,11,1014,58,69,5.3,9,0.007876371600233079,87,Micropterus salmoides,abeck365,31231,8269142
20171005,44.974582,-85.64681609,2017-10-05 16:33:32 UTC,0,43,58,71,266,18,1019,48,57,0.0,10,0.9988332379580457,278,Ambloplites rupestris,frsimkins,224831,8269752
20170510,39.31434667,-84.283905,2017-05-10 23:06:45 UTC,0,85,72,80,195,3,1014,57,64,2.3,7,0.9981497858308372,130,Micropterus punctulatus,p_young,649264,8274352
20170726,34.112225,-87.731095,2017-07-26 16:10:20 UTC,0,19,97,78,330,5,1018,75,94,8.2,8,0.13660405201500248,207,Lepomis megalotis,joshua_bradford,655962,8276411
20170710,34.95174667,-87.59227833,2017-07-10 14:58:15 UTC,0,0,97,61,115,5,1017,63,86,0.0,10,0.9795803103616141,191,Lepomis microlophus,joshua_bradford,655962,8276472
20170930,41.70873885,-87.90220108,2017-09-30 17:53:41 UTC,0,34,66,60,95,11,1028,47,61,0.0,10,0.7432738815660996,273,Lepomis macrochirus,creaturekid,518837,8286942
20140725,35.52780931,-82.96321057,2014-07-25 18:22:01 UTC,0,77,84,88,109,2,1016,64,71,3.2,7,0.014742346327426659,206,Ambloplites rupestris,kgardner,350861,8291365
20150326,35.52346802,-82.98073578,2015-03-26 18:20:39 UTC,0,75,69,90,219,11,1011,54,57,9.0,6,0.4457547384119841,85,Micropterus salmoides,kgardner,350861,8291915
20150121,31.46425033,-86.11607908,2015-01-21 22:33:11 UTC,0,43,68,80,235,7,1019,51,61,0.2,7,0.029673637260601016,21,Micropterus haiaka,redheron_lcoley,660306,8292670
20150512,30.98795711,-87.24187943,2015-05-13 00:08:59 UTC,0,68,90,78,323,6,1021,70,87,5.0,6,0.32476374434062527,133,Micropterus haiaka,redheron_lcoley,660306,8292731
20151028,31.04987945,-86.59771523,2015-10-28 19:34:40 UTC,0,42,81,82,229,12,1011,66,73,2.8,10,0.9739177243184516,301,Micropterus haiaka,redheron_lcoley,660306,8292758
20171005,34.84469667,-92.46262167,2017-10-05 19:20:34 UTC,0,24,84,63,142,4,1020,62,79,0.0,10,0.9988767463566921,278,Lepomis microlophus,mfria631,318214,8294208
20171007,31.62092,-94.64235,2017-10-07 17:38:46 UTC,0,30,86,76,203,3,1008,67,78,0.0,10,0.9483980916537459,280,Lepomis auritus,cschalk86,7000,8297871
20171007,31.62058833,-94.64213667,2017-10-07 17:39:50 UTC,0,30,86,76,203,3,1008,67,78,0.0,10,0.948360328457486,280,Lepomis megalotis,cschalk86,7000,8297874
20171007,31.623275,-94.642175,2017-10-07 18:38:21 UTC,0,30,86,76,203,3,1008,67,78,0.0,10,0.946267839430022,280,Lepomis macrochirus,cschalk86,7000,8298704
20171007,31.623175,-94.64208833,2017-10-07 18:30:22 UTC,0,30,86,76,203,3,1008,67,78,0.0,10,0.946555720899956,280,Micropterus punctulatus,cschalk86,7000,8298730
20171007,31.62320833,-94.64211333,2017-10-07 18:35:53 UTC,0,30,86,76,203,3,1008,67,78,0.0,10,0.9463568692694115,280,Lepomis megalotis,cschalk86,7000,8298732
20171007,31.622995,-94.64267,2017-10-07 18:36:37 UTC,0,30,86,76,203,3,1008,67,78,0.0,10,0.9463304085092274,280,Lepomis macrochirus,cschalk86,7000,8298760
20171003,36.90154361,-86.09719879,2017-10-03 18:08:19 UTC,0,14,77,74,167,7,1028,59,70,0.0,19,0.9507228573469249,276,Micropterus salmoides,scrabtree,599865,8303861
20171007,36.85150146,-92.18695831,2017-10-07 23:06:00 UTC,0,47,73,77,228,10,1008,60,69,0.0,10,0.9361796815802907,280,Ambloplites constellatus,quiggifur,505122,8308417
20171007,36.85135651,-92.18687439,2017-10-07 22:57:49 UTC,0,47,73,77,228,10,1008,60,69,0.0,10,0.936500605345876,280,Micropterus dolomieu,quiggifur,505122,8308418
20171007,36.85170364,-92.18703461,2017-10-07 22:52:45 UTC,0,47,73,77,228,10,1008,60,69,0.0,10,0.9366989116188555,280,Lepomis macrochirus,quiggifur,505122,8308420
20171007,36.85147858,-92.18707275,2017-10-07 22:35:45 UTC,0,47,73,77,228,10,1008,60,69,0.0,10,0.9373620893534774,280,Lepomis macrochirus,quiggifur,505122,8308422
20171007,36.85146713,-92.18707275,2017-10-07 22:34:43 UTC,0,47,73,77,228,10,1008,60,69,0.0,10,0.9374022912207658,280,Lepomis megalotis,quiggifur,505122,8308423
20171007,37.01691818,-92.55445099,2017-10-07 18:23:16 UTC,0,52,71,74,230,12,1007,58,67,0.0,10,0.946811110915798,280,Lepomis cyanellus,quiggifur,505122,8308430
20171007,37.01697922,-92.55446625,2017-10-07 18:21:06 UTC,0,52,71,74,230,12,1007,58,67,0.0,10,0.9468889271185086,280,Lepomis cyanellus,quiggifur,505122,8308431
20171007,36.92324448,-92.75950623,2017-10-07 15:47:19 UTC,0,51,72,74,230,11,1008,58,68,0.0,10,0.9522685693488665,280,Lepomis megalotis,quiggifur,505122,8308436
20171007,36.92328262,-92.75946045,2017-10-07 15:45:02 UTC,0,51,72,74,230,11,1008,58,68,0.0,10,0.952346304892724,280,Lepomis megalotis,quiggifur,505122,8308438
20171007,36.92334747,-92.76012421,2017-10-07 15:38:14 UTC,0,51,72,74,230,11,1008,58,68,0.0,10,0.9525774370287095,280,Lepomis macrochirus,quiggifur,505122,8308441
20171007,36.92344284,-92.76026917,2017-10-07 15:30:36 UTC,0,51,72,74,230,11,1008,58,68,0.0,10,0.9528362299928592,280,Lepomis macrochirus,quiggifur,505122,8308443
20171007,36.92469025,-92.76065826,2017-10-07 15:04:46 UTC,0,51,72,74,230,11,1008,58,68,0.0,10,0.9537068415475365,280,Lepomis megalotis,quiggifur,505122,8308448
20171007,36.92453384,-92.76052094,2017-10-07 14:57:18 UTC,0,51,72,74,230,11,1008,58,68,0.0,10,0.9539569749698671,280,Lepomis macrochirus,quiggifur,505122,8308450
20171007,36.93886185,-92.74967957,2017-10-07 14:23:18 UTC,0,51,72,74,230,11,1008,58,68,0.0,10,0.955087450157168,280,Lepomis megalotis,quiggifur,505122,8308452
20171007,36.93888474,-92.74968719,2017-10-07 14:21:11 UTC,0,51,72,74,230,11,1008,58,68,0.0,10,0.9551573651135088,280,Lepomis megalotis,quiggifur,505122,8308453
20171007,36.93876648,-92.74974823,2017-10-07 14:20:02 UTC,0,51,72,74,230,11,1008,58,68,0.0,10,0.955195327647029,280,Lepomis megalotis,quiggifur,505122,8308457
20171007,36.93852615,-92.75006104,2017-10-07 14:15:29 UTC,0,51,72,74,230,11,1008,58,68,0.0,10,0.9553453701653185,280,Lepomis megalotis,quiggifur,505122,8308459
20171007,36.93836594,-92.75022125,2017-10-07 14:12:27 UTC,0,51,72,74,230,11,1008,58,68,0.0,10,0.9554452591546634,280,Micropterus punctulatus,quiggifur,505122,8308460
20171007,36.93771362,-92.75093842,2017-10-07 13:53:17 UTC,0,51,72,74,230,11,1008,58,68,0.0,10,0.9560738465101982,280,Micropterus dolomieu,quiggifur,505122,8308566
20171008,37.01900101,-90.19326019,2017-10-08 18:37:01 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8824938902939731,281,Centrarchus macropterus,quiggifur,505122,8314465
20171008,37.01898956,-90.19327545,2017-10-08 18:33:31 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8826763360418739,281,Centrarchus macropterus,quiggifur,505122,8314470
20171008,37.01900101,-90.19340515,2017-10-08 18:31:02 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8828057096033988,281,Centrarchus macropterus,quiggifur,505122,8314473
20171008,37.0188942,-90.19313049,2017-10-08 18:07:04 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8840510457639844,281,Micropterus salmoides,quiggifur,505122,8314477
20171008,37.0189209,-90.19317627,2017-10-08 17:57:53 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8845266596297263,281,Centrarchus macropterus,quiggifur,505122,8314482
20171008,36.94919205,-90.16017151,2017-10-08 17:57:14 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8845602908936492,281,Centrarchus macropterus,quiggifur,505122,8314491
20171008,37.01906586,-90.19325256,2017-10-08 17:54:55 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8846801208476743,281,Centrarchus macropterus,quiggifur,505122,8314499
20171008,37.01885986,-90.19322968,2017-10-08 17:52:55 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8847835267236862,281,Centrarchus macropterus,quiggifur,505122,8314508
20171008,37.00574493,-90.09405518,2017-10-08 17:49:34 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8849566393047315,281,Micropterus salmoides,quiggifur,505122,8314567
20171008,37.01860046,-90.19348907,2017-10-08 17:48:28 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8850134570382636,281,Centrarchus macropterus,quiggifur,505122,8314572
20171008,37.01873398,-90.19366455,2017-10-08 17:45:07 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8851864160513043,281,Centrarchus macropterus,quiggifur,505122,8314596
20171008,37.01901245,-90.19326782,2017-10-08 17:43:25 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8852741420671931,281,Pomoxis nigromaculatus,quiggifur,505122,8314657
20171008,37.01905823,-90.19346619,2017-10-08 17:23:19 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8863091124486073,281,Centrarchus macropterus,quiggifur,505122,8314886
20171008,37.01905823,-90.19347382,2017-10-08 17:22:10 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8863682009472311,281,Centrarchus macropterus,quiggifur,505122,8314889
20171008,36.94919205,-90.16017151,2017-10-08 17:20:56 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8864315560357328,281,Centrarchus macropterus,quiggifur,505122,8314893
20171008,37.01909256,-90.19341278,2017-10-08 17:17:48 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8865924414350161,281,Centrarchus macropterus,quiggifur,505122,8314897
20171008,37.01908875,-90.19345856,2017-10-08 17:16:32 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8866574514141599,281,Centrarchus macropterus,quiggifur,505122,8314901
20171008,37.01920319,-90.19360352,2017-10-08 17:12:27 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8868669099235833,281,Centrarchus macropterus,quiggifur,505122,8314905
20171008,36.95235062,-90.20996094,2017-10-08 15:25:13 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8923054548926914,281,Lepomis macrochirus,quiggifur,505122,8314918
20171008,36.95235825,-90.2099762,2017-10-08 15:14:13 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8928565383358094,281,Lepomis macrochirus,quiggifur,505122,8314920
20171008,36.95221329,-90.20996094,2017-10-08 14:59:55 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8935710432273387,281,Lepomis macrochirus,quiggifur,505122,8314927
20171008,36.95478821,-90.21308136,2017-10-08 14:37:29 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8946875882240279,281,Lepomis macrochirus,quiggifur,505122,8314928
20171008,36.95479584,-90.212883,2017-10-08 14:26:13 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8952463431592597,281,Lepomis macrochirus,quiggifur,505122,8314934
20171008,36.95497894,-90.21320343,2017-10-08 14:15:04 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8957979889584959,281,Lepomis macrochirus,quiggifur,505122,8314940
20171008,36.95503235,-90.21327972,2017-10-08 14:06:20 UTC,0,81,70,87,76,7,1007,63,68,0.0,10,0.8962291497638347,281,Lepomis macrochirus,quiggifur,505122,8314941
20171008,37.59857955,-77.46732792,2017-10-08 17:36:17 UTC,0,99,83,82,187,7,1015,71,82,0.0,10,0.8856419223951526,281,Lepomis auritus,ruggedbynature,315502,8318134
